rougeLsum,length,str_em,Disambig-F1
45.63758389261745,46.0,66.66666666666666,33.33333333333333
1.8932695308436494,8553.0,100.0,100.0
2.0658489347966427,5504.0,100.0,100.0
32.432432432432435,26.0,0.0,16.19047619047619
3.8858530661809354,2322.0,100.0,75.0
39.6694214876033,33.0,50.0,25.0
32.25806451612903,43.0,50.0,0.0
38.53211009174312,51.0,100.0,100.0
1.1396526772793056,9491.0,100.0,0.0
17.475728155339805,144.0,100.0,0.0
33.532934131736525,92.0,0.0,10.0
40.0,77.0,50.0,72.22222222222221
28.25278810408922,186.0,50.0,44.44444444444445
32.6530612244898,40.0,33.33333333333333,36.666666666666664
43.037974683544306,32.0,50.0,54.166666666666664
42.71844660194174,39.0,33.33333333333333,33.33333333333333
45.80152671755726,143.0,100.0,80.0
1.8036482885837262,4575.0,100.0,0.0
41.53846153846154,77.0,100.0,75.0
21.238938053097346,188.0,50.0,40.0
